,visitor_id,visitor_location,marketing_channel,gender,product_views_Mon,product_views_Tue,product_views_Wed,product_views_Thu,product_views_Fri,avg_rating_Mon,avg_rating_Tue,avg_rating_Wed,avg_rating_Thu,avg_rating_Fri,avg_price_Mon,avg_price_Tue,avg_price_Wed,avg_price_Thu,avg_price_Fri,time_on_site_Mon,time_on_site_Tue,time_on_site_Wed,time_on_site_Thu,time_on_site_Fri,pages_visited_Mon,pages_visited_Tue,pages_visited_Wed,pages_visited_Thu,pages_visited_Fri,converted_Fri
1163,1164,Europe,google,F,5,5,5,0,0,4.79,1.41,2.94,4.81,2.73,84.92,36.08,20.27,47.15,20.37,39,41,28,60,55,5,7,2,2,5,0
1164,1165,South America,instagram,M,3,4,0,6,6,1.64,1.18,4.3,4.65,4.62,72.45,41.84,49.76,34.4,46.83,52,28,50,32,29,1,4,6,5,3,0
1165,1166,North America,google,M,3,0,3,0,4,1.22,1.09,4.17,3.9,4.81,42.61,46.45,57.73,23.5,33.44,24,41,40,23,44,1,7,4,3,6,0
1166,1167,North America,organic,F,5,2,0,0,2,1.74,4.0,4.03,2.9,2.28,37.85,40.89,42.3,36.25,68.03,22,20,26,22,38,1,1,3,7,6,0
1167,1168,Australia,youtube,F,1,0,4,4,3,2.08,2.42,4.64,2.36,3.35,76.02,24.06,53.78,32.32,64.62,32,30,31,46,29,4,5,1,7,7,1
1168,1169,North America,youtube,M,3,0,2,1,2,4.02,3.88,1.94,2.32,1.99,46.97,28.05,24.91,41.38,51.54,31,31,44,37,52,4,5,1,1,2,1
1169,1170,Europe,organic,F,2,0,4,3,2,2.07,1.0,3.46,3.58,1.55,56.57,50.08,54.55,86.05,27.19,33,39,38,28,48,2,5,4,1,6,1
1170,1171,South America,instagram,M,0,0,5,3,3,2.3,4.69,4.42,2.63,3.36,93.24,50.56,81.11,91.21,78.32,58,34,28,58,46,5,7,5,4,1,0
1171,1172,North America,youtube,M,4,1,0,0,0,2.39,2.58,1.13,1.66,4.7,25.31,42.37,66.58,60.91,29.7,53,28,52,27,35,1,1,1,1,7,0
1172,1173,Asia,organic,M,4,3,0,4,0,2.15,4.19,4.94,2.31,2.02,40.83,22.21,45.83,78.53,44.85,38,57,52,58,53,1,7,1,3,5,0
1173,1174,Europe,facebook,F,3,4,3,0,4,1.47,3.59,3.1,2.09,1.55,86.65,94.58,75.6,27.48,89.69,21,55,27,59,48,2,2,2,5,3,0
1174,1175,Asia,google,F,5,5,0,5,5,4.78,3.04,2.92,1.36,3.81,52.15,56.22,64.89,31.57,66.73,22,21,28,32,37,2,2,5,1,4,1
1175,1176,Europe,youtube,F,2,0,2,0,0,2.58,3.59,3.73,3.1,1.25,79.23,56.1,62.36,97.78,71.32,34,45,34,29,56,3,3,5,3,5,0
1176,1177,South America,organic,M,4,1,3,0,5,4.99,4.18,3.94,2.68,4.63,37.8,89.54,30.25,65.39,90.17,29,50,38,53,57,6,5,1,5,6,1
1177,1178,South America,youtube,F,2,4,2,3,0,4.03,3.47,3.18,3.21,2.37,96.17,87.93,32.32,57.32,76.48,60,22,59,37,23,7,6,5,5,2,0
1178,1179,Australia,organic,M,1,0,0,0,0,3.69,4.71,2.37,1.09,4.01,46.45,92.91,44.32,96.57,20.21,32,31,37,44,60,6,3,3,6,1,0
1179,1180,Australia,facebook,F,5,2,1,0,2,1.6,4.65,4.85,4.09,2.1,70.01,61.02,32.66,35.99,75.89,27,23,27,46,51,3,6,7,6,2,0
1180,1181,South America,google,F,1,2,2,1,1,3.46,2.93,4.97,2.23,3.65,57.74,84.75,72.84,78.35,34.59,20,59,38,56,57,5,7,6,1,7,0
1181,1182,Asia,instagram,M,2,5,5,0,5,3.25,2.24,3.23,1.76,1.18,83.56,95.97,56.43,65.39,77.9,38,54,52,27,56,2,1,6,2,1,1
1182,1183,Europe,facebook,F,2,2,2,3,1,1.82,2.17,2.83,4.57,3.39,99.46,70.01,65.54,68.58,37.27,53,60,52,20,40,2,4,6,1,4,1
1183,1184,North America,organic,F,4,0,2,6,0,1.68,1.27,3.85,1.2,4.38,62.34,73.42,97.19,96.14,27.41,51,50,50,43,37,1,1,7,5,1,0
1184,1185,South America,instagram,F,4,0,2,6,3,2.3,3.75,4.78,3.61,2.8,66.58,32.82,33.77,73.58,98.59,60,41,23,27,35,2,1,6,7,6,0
1185,1186,South America,facebook,F,0,0,4,1,-1,3.42,3.2,3.34,4.24,3.81,28.0,93.38,26.76,95.72,42.02,52,34,20,57,42,6,2,5,7,6,1
1186,1187,South America,facebook,F,0,3,5,5,5,3.61,2.83,2.49,2.63,1.62,32.49,80.37,98.31,88.0,33.3,23,46,60,50,26,1,4,7,3,4,1
1187,1188,Asia,youtube,F,0,2,0,5,0,4.93,3.16,4.11,3.9,4.82,91.31,84.29,94.32,90.76,99.96,51,44,31,26,48,6,3,3,7,6,1
1188,1189,Australia,google,M,3,1,5,2,0,2.89,2.1,2.07,4.51,1.13,46.04,33.37,51.75,20.64,99.57,52,23,22,29,51,6,1,6,4,3,0
1189,1190,North America,google,F,5,0,0,1,2,2.96,4.87,4.93,4.68,3.53,32.71,26.81,66.07,54.84,23.44,33,52,20,52,43,1,1,1,4,7,0
1190,1191,Australia,youtube,M,4,5,0,0,0,4.96,3.28,3.82,1.64,4.27,62.02,77.29,20.95,42.93,27.61,60,20,22,51,42,4,5,1,7,7,0
1191,1192,South America,youtube,F,4,5,0,1,4,1.87,4.7,4.59,1.32,1.52,24.02,20.62,27.82,58.6,95.24,37,51,53,54,49,6,4,3,1,6,1
1192,1193,South America,organic,M,5,3,1,4,4,1.71,2.6,3.82,4.08,1.68,80.7,96.1,89.63,98.11,58.43,34,33,54,28,36,7,5,7,5,4,0
1193,1194,Asia,organic,M,4,5,4,5,0,3.46,4.66,4.17,4.49,2.01,26.25,31.26,26.34,76.42,76.81,29,23,47,58,57,1,5,6,2,4,0
1194,1195,Asia,google,F,4,2,0,0,0,1.79,2.05,2.92,4.42,2.04,96.93,70.23,37.23,32.86,27.35,26,26,50,29,21,7,3,7,7,7,0
1195,1196,Australia,youtube,F,0,3,0,0,-1,1.67,3.63,3.38,2.03,3.25,63.63,56.09,62.12,52.06,67.93,32,58,36,48,32,5,2,3,7,6,1
1196,1197,Australia,organic,F,0,1,0,2,1,4.06,4.47,3.32,4.15,2.63,34.64,88.42,99.0,29.38,61.99,41,44,57,51,45,5,1,2,2,3,0
1197,1198,Australia,facebook,M,5,0,2,2,3,4.75,2.44,3.47,2.81,3.18,62.69,30.57,75.47,33.87,75.77,50,59,45,38,23,2,6,4,3,4,1
1198,1199,South America,organic,M,3,0,3,3,0,2.68,4.77,3.59,4.94,2.95,55.62,44.02,20.67,82.28,58.62,39,51,38,38,23,7,4,3,3,6,0
1199,1200,North America,facebook,F,5,4,5,0,6,3.77,3.88,1.42,3.16,2.21,70.9,31.57,89.82,61.73,52.71,59,59,38,44,30,1,6,5,1,5,0
1200,1201,South America,facebook,F,0,3,0,1,0,4.63,2.96,2.81,4.09,2.67,98.42,22.51,95.72,90.54,87.95,38,29,53,26,26,6,1,4,2,1,0
1201,1202,Europe,organic,F,1,0,7,6,1,3.35,2.96,1.61,3.44,2.81,25.88,52.05,57.29,96.74,90.01,59,52,57,35,46,7,3,7,5,4,0
1202,1203,South America,instagram,F,3,2,4,3,5,2.93,4.99,1.73,4.79,3.16,41.5,32.59,39.01,22.56,76.56,20,28,22,58,32,6,1,2,1,5,1
1203,1204,North America,google,F,4,1,2,-1,2,3.15,2.19,3.38,3.74,2.2,67.36,29.44,58.96,22.93,20.58,21,28,27,20,46,7,5,2,2,5,1
1204,1205,Europe,facebook,F,2,1,4,5,5,1.17,1.81,1.53,1.32,4.09,52.29,91.61,77.5,23.78,82.75,41,45,28,32,55,5,1,7,3,5,1
1205,1206,Europe,facebook,M,2,3,3,0,0,4.88,3.91,4.6,4.86,4.62,31.74,38.33,82.27,90.97,54.63,59,38,47,59,32,7,6,2,5,3,0
1206,1207,Australia,organic,F,1,5,0,0,0,4.16,1.15,3.71,4.51,1.46,89.26,80.34,76.47,43.31,48.15,41,49,53,39,51,4,7,5,2,3,0
1207,1208,North America,facebook,F,1,4,0,-2,5,3.72,3.8,4.19,1.9,2.94,23.87,42.6,41.66,69.25,88.84,32,40,35,58,37,7,2,4,2,7,1
1208,1209,Asia,youtube,F,5,2,2,1,0,2.11,4.9,1.09,4.81,3.78,89.42,65.48,44.44,25.67,99.02,31,37,27,34,51,5,3,6,7,5,0
1209,1210,Australia,instagram,F,5,2,6,0,0,1.32,3.03,2.67,2.26,2.31,91.76,62.43,51.99,33.74,52.87,24,30,40,60,40,3,2,7,5,7,0
1210,1211,South America,google,F,5,2,0,5,5,4.0,4.91,1.9,1.19,1.5,80.65,73.01,44.73,65.61,41.85,51,44,42,57,38,4,7,5,5,1,1
1211,1212,North America,organic,F,0,5,0,1,0,1.0,1.07,1.98,3.8,3.4,95.31,98.62,41.43,58.08,89.54,55,39,60,47,46,1,4,5,1,4,0
1212,1213,Europe,organic,F,1,0,0,0,2,3.15,4.01,3.2,1.58,4.5,89.71,77.35,97.07,91.44,44.66,40,32,44,48,22,6,5,2,4,5,0
1213,1214,South America,instagram,M,0,3,8,0,3,2.85,3.85,3.18,1.19,2.88,70.22,26.54,89.53,33.56,91.68,33,35,47,50,38,6,7,7,3,3,0
1214,1215,Asia,google,F,4,1,0,4,2,1.95,3.66,3.3,2.51,4.34,69.07,30.72,74.48,39.75,28.39,28,39,47,23,35,5,2,2,1,2,0
1215,1216,Australia,instagram,M,3,5,4,1,4,3.75,3.76,4.87,3.29,3.2,35.59,47.85,40.96,81.39,77.66,53,28,60,40,48,1,3,6,7,7,1
1216,1217,Australia,facebook,M,3,4,0,0,7,3.61,1.21,4.12,3.29,4.59,66.37,33.95,74.96,88.76,54.53,30,39,37,51,38,2,7,3,2,1,0
1217,1218,Australia,youtube,M,1,2,3,5,5,2.36,1.09,4.07,3.01,4.22,63.55,67.66,50.39,43.29,35.05,37,36,48,56,23,4,2,3,2,1,1
1218,1219,South America,facebook,M,2,4,0,4,4,3.88,3.8,3.87,4.03,2.91,31.34,48.43,67.41,42.88,46.27,25,55,48,38,26,7,6,7,7,2,0
1219,1220,Australia,organic,F,5,2,4,0,7,3.91,3.08,2.83,1.52,3.59,20.93,32.07,61.71,35.96,45.47,60,42,20,44,32,1,4,3,7,1,0
1220,1221,Asia,youtube,M,1,0,0,0,0,1.41,3.93,1.51,4.61,4.1,45.64,52.8,54.01,23.1,97.16,36,60,48,55,59,7,5,5,7,4,0
1221,1222,North America,google,F,4,5,2,5,5,1.12,1.42,3.75,2.92,4.29,74.38,72.66,60.63,20.52,73.37,58,31,53,41,41,2,4,3,7,1,1
1222,1223,North America,facebook,F,0,1,1,4,2,2.55,3.85,4.83,1.47,4.66,99.14,30.3,55.52,39.33,47.2,24,38,57,54,21,4,5,6,7,1,1
1223,1224,South America,instagram,F,1,1,1,2,5,4.99,2.78,4.15,1.96,2.46,60.75,89.58,45.58,59.41,88.53,57,60,59,32,54,7,7,2,1,3,1
1224,1225,Asia,facebook,M,3,3,1,0,2,3.59,2.49,3.28,1.28,2.65,71.12,61.14,32.77,59.79,58.62,39,21,36,49,48,4,2,7,2,6,0
1225,1226,Asia,instagram,F,2,3,5,5,5,2.51,2.31,3.09,3.52,1.4,59.25,57.75,97.21,80.68,82.52,33,45,38,21,31,7,2,4,2,4,1
1226,1227,North America,organic,F,0,1,2,5,0,2.35,4.43,4.71,2.98,4.77,21.51,44.83,50.92,80.04,49.16,47,27,33,32,42,6,6,5,3,3,1
1227,1228,Europe,instagram,M,3,1,4,1,0,3.68,4.66,1.05,2.27,3.43,26.92,48.17,72.64,72.19,97.64,46,51,23,35,20,1,6,2,6,4,0
1228,1229,North America,instagram,M,2,1,0,0,5,4.7,1.94,4.62,2.45,4.52,35.2,77.68,84.28,70.62,24.21,60,26,56,48,59,6,3,7,7,5,1
1229,1230,South America,facebook,M,2,3,3,5,5,4.35,2.44,3.6,1.17,3.18,72.86,50.37,36.41,91.21,51.41,48,37,52,37,41,3,3,2,4,4,1
1230,1231,South America,instagram,F,4,4,3,5,5,3.4,2.67,1.96,4.79,1.86,68.81,81.77,43.75,58.5,46.79,38,42,43,57,53,6,5,6,6,7,1
1231,1232,Europe,facebook,M,3,3,4,3,5,1.39,4.87,2.66,1.64,3.96,90.17,30.64,37.57,35.4,24.23,42,34,45,58,36,7,2,4,7,4,1
1232,1233,Europe,google,F,1,3,4,5,5,2.05,4.21,4.48,2.1,4.11,92.75,36.95,48.96,34.5,88.99,45,55,20,58,38,5,2,1,4,6,1
1233,1234,Asia,organic,M,4,1,0,7,1,1.51,1.55,1.38,3.64,1.78,30.92,24.5,28.15,36.36,49.32,28,31,60,33,30,4,7,3,1,1,0
1234,1235,South America,google,F,1,4,0,3,0,2.3,4.5,4.05,1.83,1.04,62.29,57.66,50.94,74.85,78.09,60,55,37,23,50,4,7,6,7,4,0
1235,1236,North America,organic,F,5,1,6,0,2,4.61,4.62,1.66,1.92,2.47,83.27,88.94,51.69,79.76,66.78,44,56,45,40,23,2,2,2,6,3,0
1236,1237,South America,organic,M,2,5,3,3,3,4.71,2.48,3.6,1.92,3.34,67.72,41.07,46.61,98.79,37.68,36,25,40,48,31,5,7,1,2,5,0
1237,1238,Australia,facebook,F,0,4,4,5,-2,2.94,3.54,3.05,4.01,2.63,66.04,88.87,37.56,77.96,90.06,43,60,39,57,48,5,6,6,6,2,1
1238,1239,North America,google,F,2,1,0,0,3,2.12,3.0,2.74,2.24,3.17,37.43,34.82,56.4,90.9,27.33,43,21,35,54,43,6,3,1,2,2,0
1239,1240,South America,google,M,4,1,2,-2,5,2.79,3.75,4.3,1.53,1.93,96.32,98.77,51.05,80.86,99.56,56,50,28,55,49,2,5,3,3,5,1
1240,1241,South America,instagram,M,0,4,3,5,5,1.56,2.68,2.36,1.72,3.87,48.59,41.73,84.08,95.19,80.5,60,23,41,52,44,3,3,1,7,1,1
1241,1242,Europe,google,F,0,3,5,4,-2,4.68,1.67,4.51,3.13,2.32,48.25,34.63,91.95,88.36,88.39,56,20,48,50,41,4,7,7,1,4,1
1242,1243,North America,google,M,1,1,6,0,4,4.21,1.37,3.49,4.94,2.61,59.53,51.23,24.33,56.22,55.01,31,48,42,56,25,6,6,1,7,3,0
1243,1244,Asia,google,F,3,1,4,5,3,4.21,4.9,1.41,2.06,4.85,36.62,41.51,34.39,27.54,84.1,56,47,36,33,58,4,7,5,7,4,1
1244,1245,Asia,instagram,M,4,1,7,0,4,2.59,1.78,1.92,2.97,3.98,51.66,48.64,75.05,23.34,80.52,54,60,51,49,27,2,1,5,4,2,0
1245,1246,Australia,instagram,M,3,2,0,0,0,2.17,3.67,1.08,3.15,2.12,75.78,78.43,29.09,52.35,24.33,33,25,37,37,51,4,4,7,3,1,0
1246,1247,Asia,youtube,F,5,5,0,5,0,3.61,1.16,1.73,1.61,2.99,33.49,88.47,60.73,29.3,28.53,55,57,31,34,33,3,5,3,1,3,0
1247,1248,Asia,youtube,F,4,1,3,0,5,3.03,4.71,1.23,1.58,1.17,36.7,32.62,27.57,88.18,26.04,47,38,40,45,53,5,7,4,4,7,0
1248,1249,Australia,facebook,F,2,3,3,1,2,2.15,1.6,2.91,4.65,4.3,73.31,70.71,91.75,38.25,83.24,42,47,29,20,47,2,5,3,5,4,0
1249,1250,South America,organic,M,1,1,2,0,0,2.73,4.74,1.61,4.89,1.6,41.26,97.02,92.45,29.21,80.27,23,58,27,36,24,7,3,7,7,3,0
1250,1251,North America,facebook,F,3,2,1,5,5,4.15,2.54,1.81,3.65,3.18,20.61,21.09,80.65,67.8,94.11,24,28,37,24,33,2,6,1,5,3,1
1251,1252,Europe,facebook,F,0,2,2,2,5,1.02,1.8,3.69,4.87,3.39,53.79,92.08,44.78,77.78,46.06,29,20,54,38,31,7,6,1,2,6,1
1252,1253,South America,organic,F,0,2,0,0,0,2.62,1.61,2.95,1.27,4.37,30.87,67.19,43.17,49.58,49.76,23,43,58,27,35,6,6,6,4,5,0
1253,1254,Australia,instagram,M,1,2,0,0,0,4.41,3.58,2.94,1.28,3.0,45.98,82.54,63.33,67.31,36.75,56,53,29,40,39,3,7,2,2,6,0
1254,1255,Europe,facebook,M,0,3,6,0,3,1.3,1.47,4.46,4.72,2.79,47.36,47.6,78.68,56.04,65.1,54,41,47,41,32,2,7,2,2,7,0
1255,1256,North America,facebook,F,1,4,0,0,6,4.05,3.09,3.0,2.5,4.53,66.36,24.12,85.4,23.06,81.42,22,29,56,52,28,6,1,5,3,5,0
1256,1257,South America,organic,M,3,5,3,0,1,3.71,4.39,4.81,2.14,4.89,59.55,26.32,22.73,35.37,75.7,42,44,53,44,29,1,6,7,3,3,0
1257,1258,Australia,youtube,M,2,0,8,5,4,4.84,4.99,4.54,3.44,4.68,75.49,23.84,47.22,99.84,64.73,52,38,23,36,30,3,6,1,2,7,0
1258,1259,Asia,youtube,M,2,1,0,3,6,1.44,2.24,1.72,1.81,4.92,85.76,29.79,37.88,50.28,60.72,32,38,29,24,23,3,6,4,1,7,0
1259,1260,Australia,organic,F,4,5,3,2,0,1.8,1.41,1.42,4.26,2.0,58.68,22.18,61.21,89.46,49.36,54,41,45,28,30,4,3,4,3,6,0
1260,1261,Australia,youtube,M,4,5,3,0,0,3.23,4.47,3.59,1.79,2.81,88.45,52.52,84.49,39.12,45.89,33,27,47,51,36,2,5,2,2,4,0
1261,1262,North America,youtube,F,3,1,1,2,5,1.12,2.85,4.18,2.44,1.03,68.47,80.04,45.11,54.16,62.78,33,57,56,47,57,1,4,4,5,2,1
1262,1263,South America,google,F,3,3,0,0,0,2.88,3.5,4.84,1.39,1.96,31.96,43.09,39.56,59.5,80.93,58,39,42,25,47,5,7,7,3,7,0
1263,1264,North America,facebook,F,5,1,4,0,1,1.32,4.0,1.68,3.36,2.93,48.53,72.98,65.37,81.11,64.51,40,22,55,50,21,3,1,1,7,3,0
1264,1265,South America,instagram,F,3,0,0,0,0,3.92,1.32,4.12,1.26,1.3,42.74,76.89,45.37,78.08,90.67,23,43,37,32,45,1,1,7,5,5,0
1265,1266,Europe,organic,M,0,5,5,5,0,2.74,1.83,1.76,4.11,3.42,34.2,52.42,78.61,43.26,83.73,58,43,38,26,41,5,1,1,7,1,0
1266,1267,South America,instagram,F,4,1,0,5,5,4.12,2.25,2.77,3.94,3.13,45.06,66.87,44.94,62.07,44.97,47,35,51,36,30,5,7,7,3,3,1
1267,1268,Europe,google,F,1,1,1,-2,5,4.29,3.17,3.77,1.02,4.74,44.59,68.41,49.59,43.77,72.31,37,55,20,36,58,6,2,6,1,4,1
1268,1269,Asia,instagram,F,5,1,0,-4,5,1.41,2.92,1.19,4.65,2.76,36.75,31.23,41.24,56.24,45.94,32,42,28,43,49,7,3,1,6,1,1
1269,1270,Australia,instagram,M,0,0,0,6,2,3.72,3.06,3.59,2.69,3.39,92.78,90.91,85.4,80.45,72.12,50,31,29,47,45,2,7,3,3,2,0
1270,1271,South America,facebook,F,0,2,5,5,-1,4.0,4.35,2.13,4.74,1.2,92.76,25.65,92.44,56.7,80.3,58,33,44,34,35,5,1,4,1,4,1
1271,1272,Australia,youtube,M,3,4,0,6,0,2.06,4.06,2.15,2.29,1.25,81.36,76.7,84.1,62.02,30.65,38,22,37,37,35,2,3,2,6,3,0
1272,1273,North America,instagram,M,3,2,5,3,3,4.14,3.71,2.55,3.34,1.74,55.58,83.59,94.36,71.82,43.59,29,33,23,52,42,3,4,6,4,1,0
1273,1274,Asia,youtube,F,5,4,4,3,8,2.95,4.03,2.38,2.18,2.38,21.27,47.44,61.56,58.59,57.8,54,34,60,26,53,7,4,5,4,4,0
1274,1275,Asia,google,M,3,2,4,0,0,1.05,4.28,1.3,3.69,4.95,98.2,21.37,26.07,35.82,47.93,23,37,21,34,58,6,4,7,7,3,0
1275,1276,Asia,organic,F,2,4,1,5,5,2.21,2.48,2.83,3.57,1.38,96.9,26.46,71.46,34.98,48.56,21,54,49,48,33,6,3,5,7,2,1
1276,1277,Asia,instagram,M,4,1,9,0,0,2.07,2.07,1.7,4.62,4.52,61.04,52.43,45.42,41.66,99.99,25,43,53,53,27,2,7,3,3,2,0
1277,1278,South America,instagram,M,1,2,2,0,0,4.44,3.4,4.37,1.85,3.16,45.85,86.16,67.89,28.55,61.92,45,49,45,48,57,5,6,4,3,1,0
1278,1279,South America,facebook,F,3,0,0,1,3,1.58,4.98,1.2,2.05,4.71,40.71,38.69,79.24,53.55,56.55,43,39,43,27,48,3,7,3,4,2,0
1279,1280,Asia,facebook,M,0,5,4,3,3,4.69,2.16,2.38,4.72,1.51,34.29,89.31,94.76,55.76,60.43,60,59,47,56,45,2,3,1,3,5,0
1280,1281,Australia,google,F,0,0,5,3,2,1.31,3.73,2.62,3.85,2.75,90.1,86.21,33.47,46.49,48.35,21,28,43,59,33,7,5,4,7,3,1
1281,1282,Asia,instagram,F,1,1,0,5,2,3.74,1.4,2.79,3.98,2.35,63.45,34.23,71.29,74.08,78.5,53,42,45,54,20,6,5,6,5,7,1
1282,1283,North America,instagram,F,5,4,1,5,5,2.25,1.79,4.29,4.17,2.36,37.57,80.11,50.43,31.12,23.67,55,25,36,35,55,2,2,3,4,7,1
1283,1284,North America,facebook,F,4,0,2,5,4,3.06,3.05,2.6,1.97,3.78,59.82,22.84,25.33,52.74,69.43,56,32,34,57,24,6,5,5,1,6,0
1284,1285,Asia,google,M,0,4,0,0,3,3.74,3.64,1.79,4.33,3.02,97.49,30.76,46.93,87.97,45.67,52,48,36,46,34,7,5,7,7,4,0
1285,1286,Europe,facebook,M,1,1,6,2,0,3.78,3.51,3.1,4.81,2.7,75.28,23.18,27.34,75.99,87.32,59,40,57,50,58,6,3,7,4,3,0
1286,1287,South America,organic,F,2,5,0,2,0,2.46,4.5,2.38,3.22,1.02,70.18,90.81,62.62,59.27,70.89,20,46,43,22,48,3,4,1,2,2,0
1287,1288,North America,facebook,M,0,4,3,5,5,1.79,2.35,2.93,1.33,4.24,56.93,87.56,29.46,27.58,95.34,43,56,58,27,57,4,2,3,2,6,1
1288,1289,Europe,organic,F,4,3,2,3,1,2.67,2.36,3.18,3.99,4.97,50.24,53.5,48.61,55.79,23.14,59,49,33,24,43,6,2,4,5,7,0
1289,1290,North America,organic,M,5,2,0,0,3,1.34,4.75,1.93,2.22,2.94,63.91,81.09,80.51,56.99,93.3,60,35,41,34,51,7,3,7,4,4,0
1290,1291,Australia,youtube,F,5,1,2,5,5,1.36,4.74,4.18,1.64,3.18,40.0,64.92,50.36,46.48,90.29,46,43,24,51,50,2,7,4,3,7,1
1291,1292,Australia,organic,F,2,3,3,0,0,1.09,4.7,3.85,2.97,4.67,91.22,96.24,40.81,37.42,34.66,40,25,25,49,20,4,6,4,5,7,0
1292,1293,South America,youtube,F,4,3,0,0,2,2.8,2.81,2.45,3.02,3.9,79.75,84.24,40.29,36.71,94.6,43,34,50,49,32,5,1,4,4,7,0
1293,1294,North America,google,F,1,0,4,5,5,4.85,2.11,1.72,4.1,4.47,56.28,29.51,55.23,51.95,80.24,35,41,44,54,49,6,1,2,6,4,1
1294,1295,Asia,youtube,F,2,1,0,0,0,2.69,1.03,1.33,2.31,1.06,68.87,31.12,53.27,80.64,46.53,25,60,54,51,20,2,4,7,2,3,0
1295,1296,North America,instagram,F,2,3,6,2,0,2.93,3.01,4.37,3.72,4.57,78.82,81.81,87.12,63.25,92.18,26,26,36,24,31,2,7,2,6,7,0
1296,1297,Australia,facebook,F,4,3,4,4,1,1.79,4.8,3.26,4.87,4.97,46.68,35.06,82.1,94.87,90.77,56,26,26,54,21,6,3,4,6,4,0
1297,1298,North America,organic,F,4,3,2,4,0,3.96,2.68,1.71,2.74,3.45,69.85,34.38,49.55,84.25,76.38,57,57,25,20,24,4,1,7,4,2,0
1298,1299,South America,google,M,4,5,0,0,0,2.01,4.64,3.21,4.44,4.53,31.1,38.11,48.66,86.81,68.94,56,60,22,55,28,3,1,1,1,5,0
1299,1300,Australia,facebook,M,0,2,1,1,5,1.9,2.76,1.81,2.11,3.67,78.24,69.06,55.28,48.22,63.5,48,39,34,54,37,7,5,5,1,7,1
1300,1301,South America,youtube,F,0,5,4,0,3,1.48,2.79,1.28,4.76,1.76,84.34,60.75,78.86,71.5,33.7,20,37,59,30,47,2,4,4,5,5,0
1301,1302,Europe,google,M,4,1,6,0,2,1.33,3.63,1.67,3.03,2.57,96.03,34.53,54.94,95.21,89.1,59,56,56,29,50,3,3,7,2,2,0
1302,1303,South America,youtube,F,4,5,0,0,3,2.89,4.22,1.67,2.55,3.04,34.98,27.0,85.28,58.92,79.67,51,24,55,35,46,6,4,2,2,5,0
1303,1304,Australia,instagram,M,3,0,0,1,0,2.22,2.46,4.92,3.86,1.2,60.6,31.81,42.93,28.91,93.82,59,27,34,49,45,2,6,5,4,6,0
1304,1305,South America,organic,F,4,0,4,4,3,1.34,3.42,2.54,2.48,3.5,30.1,81.88,61.3,88.0,47.9,35,46,20,38,28,4,3,2,5,1,0
1305,1306,North America,facebook,F,3,5,7,0,0,2.57,2.84,4.04,1.51,3.92,72.16,20.03,76.3,26.29,43.13,59,44,22,33,37,3,7,5,7,3,0
1306,1307,Europe,instagram,F,4,3,0,0,6,1.81,1.23,1.12,3.65,3.22,75.94,25.25,86.94,44.51,86.96,41,35,45,59,47,7,7,4,3,4,0
1307,1308,North America,instagram,F,5,0,4,3,0,4.95,3.24,4.42,2.96,3.72,25.92,90.86,49.74,51.07,76.39,44,22,30,33,45,3,5,1,7,1,0
1308,1309,Australia,youtube,M,1,4,2,6,7,3.88,4.23,2.78,4.98,2.9,24.88,46.92,88.61,96.6,54.59,20,21,37,60,58,5,3,4,7,4,0
1309,1310,Asia,youtube,F,5,5,0,0,0,2.3,4.33,4.71,4.26,1.99,44.2,33.52,47.35,83.62,39.25,59,51,44,46,31,1,4,6,1,7,0
1310,1311,Europe,google,F,2,2,2,5,5,4.57,3.71,4.38,2.29,2.62,89.0,29.35,43.87,78.47,89.45,23,47,47,36,30,2,3,7,4,4,1
1311,1312,Australia,instagram,F,4,2,9,3,0,3.41,2.44,3.01,4.95,4.09,97.74,69.73,26.94,76.14,64.35,56,27,24,44,47,2,6,2,5,5,0
1312,1313,Europe,instagram,F,1,2,0,3,4,4.31,4.11,3.6,1.36,2.34,22.48,92.68,84.5,24.82,80.94,31,48,27,30,27,4,7,3,2,3,1
1313,1314,Europe,google,F,2,2,3,3,-1,4.28,1.85,2.53,4.99,3.96,51.78,65.64,69.41,24.03,35.19,36,57,26,51,25,7,4,6,7,2,1
1314,1315,Asia,organic,M,1,0,0,2,0,3.83,3.99,3.68,1.94,1.27,97.3,73.38,67.26,44.65,92.97,55,51,24,53,54,3,6,5,7,3,0
1315,1316,South America,organic,F,3,3,7,0,4,3.49,2.83,2.16,2.79,3.8,43.29,30.43,89.87,59.93,91.96,34,29,24,59,51,6,2,3,7,4,0
1316,1317,Europe,youtube,F,4,1,0,0,0,4.9,1.98,2.16,2.4,3.39,76.16,73.07,74.72,26.4,74.67,45,24,35,24,20,4,6,6,1,5,0
1317,1318,Australia,organic,F,2,3,5,5,5,3.56,4.82,3.9,2.41,3.02,72.29,20.28,67.28,92.28,60.46,20,45,44,51,47,4,1,5,4,3,1
1318,1319,North America,organic,F,1,1,0,4,0,4.87,3.36,3.03,3.32,4.35,79.89,37.49,55.64,50.11,97.17,57,20,35,54,46,6,1,2,4,1,0
1319,1320,Australia,instagram,F,5,2,3,2,2,2.71,4.83,1.5,4.67,2.01,66.83,48.8,73.27,23.58,98.44,27,26,26,60,38,2,1,3,4,4,0
